0NDSUCDC, 1990
7
13
4 Age 0-4
4 Age 5-9
4 Age 10-14
4 Age 15
4 Age 16
4 Age 17
1799
86420Willow C000100010007000100000001
86460Willow L000500070002000000000000
86500Willow V000000050004000200000000
86540Wilson t000300040004000100010000
86580Wilton c003600520063001000160009
86620Wimbledo001400150027000200060003
86700Windsor 000000010008000000010002
86740Winfield000300090013000200020001
86780Wing cit001000110023000500080001
86820Wing tow000100040003000200010000
86860Winner t000000050002000000010000
86900Winona t000400060003000000000001
86940Wise tow000300030005000100000002
86980Wiser to000200100010000100010001
87020Wishek c005300840065001500080007
87100Wold tow000700120015000200030002
87140Wolf But000600040005000100010000
87180Wolford 000200080007000000020000
87300Wood tow000600060007000100000001
87340Woodberr000500030002000000000000
87380Woodbury001700180027000700040003
87420Wood Lak004500470043000700100011
87460Woodlawn000500160009000000010001
87540Woodward000400030003000000010000
87580Woodwort000900060011000100010000
87620Wright t000900110010000200040000
87660Writing 000100010001000100000001
87700Wyard to000800080004000000000000
87740Wyndmere004000440033000900060005
87780Wyndmere000400130014000200030001
87820Yellowst003900520044000900110015
87860York cit000300000001000000000000
87900York tow000000020003000000030000
87940Yorktown000100020005000000020001
87980Young to000500020003000100000001
88060Ypsilant001100080015000300040004
88140Zap city001700330020000300060009
88180Zeeland 001300130005000100030003
88220Zion tow000500040002000000010001
